index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre,test_elements_numbers
8300,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O2,11,2.7852,3.2250661849975586,2
8301,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O2,12,2.7852,3.2261314392089844,2
8302,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O2,13,2.7852,3.2250638008117676,2
8303,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O1,6,3.0575,3.148810386657715,2
8304,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O1,7,3.0575,3.1480917930603027,2
8305,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O1,8,3.0575,3.148808002471924,2
8306,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011752,O1,9,3.0575,3.1480965614318848,2
8307,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O2,10,3.5487,2.673198938369751,2
8308,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O2,11,3.5487,2.673198699951172,2
8309,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O2,12,3.5487,2.6732029914855957,2
8310,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O2,13,3.5487,2.6731977462768555,2
8311,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O1,6,3.539,2.676516532897949,2
8312,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O1,7,3.539,2.6765084266662598,2
8313,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O1,8,3.539,2.676518440246582,2
8314,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn2Ni1O4-dataset2-0011908,O1,9,3.539,2.676510810852051,2
8315,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O2,10,3.772,4.363262176513672,2
8316,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O2,11,3.772,4.363261699676514,2
8317,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O2,12,3.772,4.363261699676514,2
8318,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O2,13,3.772,4.363262176513672,2
8319,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O1,6,3.8945,4.252285957336426,2
8320,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O1,7,3.8945,4.252282619476318,2
8321,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O1,8,3.8945,4.252282619476318,2
8322,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Fe2Mg1O4-dataset2-0011911,O1,9,3.8945,4.252285957336426,2
8323,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,4,2.704,3.082514524459839,2
8324,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,5,2.704,3.0825204849243164,2
8325,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,6,2.704,3.082491159439087,2
8326,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,7,2.704,3.082514524459839,2
8327,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,8,2.704,3.0825204849243164,2
8328,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012011,O1,9,2.704,3.082490921020508,2
8329,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,4,2.8808,3.065248966217041,2
8330,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,5,2.8808,3.065263271331787,2
8331,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,6,2.8808,3.0652451515197754,2
8332,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,7,2.8808,3.065248966217041,2
8333,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,8,2.8808,3.065263271331787,2
8334,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Mn1Ni1O3-dataset2-0012072,O1,9,2.8808,3.0652451515197754,2
8335,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O4,48,6.2954,7.15822696685791,2
8336,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O4,49,6.2954,7.158228874206543,2
8337,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O4,50,6.2954,7.15822696685791,2
8338,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O4,51,6.2954,7.158228874206543,2
8339,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O9,68,6.1267,7.164872169494629,2
8340,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O9,69,6.1267,7.1648736000061035,2
8341,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O9,70,6.1267,7.164873123168945,2
8342,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O9,71,6.1267,7.164873123168945,2
8343,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O6,56,6.2966,7.160213947296143,2
8344,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O6,57,6.2966,7.160212516784668,2
8345,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O6,58,6.2966,7.160212516784668,2
8346,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O6,59,6.2966,7.16021203994751,2
8347,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O3,44,6.3263,7.165734767913818,2
8348,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O3,45,6.3263,7.165733337402344,2
8349,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O3,46,6.3263,7.165735244750977,2
8350,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O3,47,6.3263,7.165735244750977,2
8351,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O8,64,6.3068,7.161622047424316,2
8352,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O8,65,6.3068,7.161620140075684,2
8353,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O8,66,6.3068,7.161623001098633,2
8354,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O8,67,6.3068,7.161618232727051,2
8355,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O10,72,6.3209,7.168175220489502,2
8356,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O10,73,6.3209,7.168174743652344,2
8357,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O10,74,6.3209,7.168175220489502,2
8358,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O10,75,6.3209,7.16817569732666,2
8359,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O5,52,6.4336,7.16691780090332,2
8360,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O5,53,6.4336,7.166918754577637,2
8361,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O5,54,6.4336,7.166916847229004,2
8362,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O5,55,6.4336,7.166918754577637,2
8363,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O12,80,6.2817,7.157037258148193,2
8364,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O12,81,6.2817,7.157038688659668,2
8365,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O12,82,6.2817,7.157037734985352,2
8366,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O12,83,6.2817,7.157036781311035,2
8367,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O2,40,6.185,7.166872501373291,2
8368,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O2,41,6.185,7.166872024536133,2
8369,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O2,42,6.185,7.166872978210449,2
8370,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O2,43,6.185,7.166872501373291,2
8371,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O11,76,6.3739,7.16164493560791,2
8372,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O11,77,6.3739,7.161643028259277,2
8373,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O11,78,6.3739,7.161645889282227,2
8374,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O11,79,6.3739,7.161643981933594,2
8375,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O7,60,6.2656,7.163719654083252,2
8376,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O7,61,6.2656,7.163719177246094,2
8377,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O7,62,6.2656,7.163719654083252,2
8378,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O7,63,6.2656,7.163719177246094,2
8379,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O1,36,6.4142,7.169010162353516,2
8380,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O1,37,6.4142,7.169010162353516,2
8381,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O1,38,6.4142,7.169011116027832,2
8382,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca1O4-dataset2-0107269,O1,39,6.4142,7.169013023376465,2
8383,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O3,16,6.2107,7.420729637145996,2
8384,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O3,17,6.2107,7.420729637145996,2
8385,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O3,18,6.2107,7.420729637145996,2
8386,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O3,19,6.2107,7.420729637145996,2
8387,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O2,12,6.3909,7.41532039642334,2
8388,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O2,13,6.3909,7.41532039642334,2
8389,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O2,14,6.3909,7.41532039642334,2
8390,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O2,15,6.3909,7.41532039642334,2
8391,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O4,20,6.7006,7.467945098876953,2
8392,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O4,21,6.7006,7.467945098876953,2
8393,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O4,22,6.7006,7.467945098876953,2
8394,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O4,23,6.7006,7.467945098876953,2
8395,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O1,10,6.2426,7.409114360809326,2
8396,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al4Ca1O7-dataset2-0107702,O1,11,6.2426,7.409114360809326,2
8397,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O3,14,6.6988,6.081894397735596,2
8398,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O3,15,6.6988,6.081892013549805,2
8399,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O3,16,6.6988,6.081890106201172,2
8400,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O3,17,6.6988,6.081892490386963,2
8401,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O2,12,6.5147,6.017811298370361,2
8402,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O2,13,6.5147,6.01780891418457,2
8403,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O1,8,6.0239,6.00959587097168,2
8404,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O1,9,6.0239,6.009597301483154,2
8405,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O1,10,6.0239,6.009607315063477,2
8406,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ca2O5-dataset2-0107847,O1,11,6.0239,6.009594917297363,2
8407,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O6,38,6.2626,6.640132427215576,2
8408,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O6,39,6.2626,6.640132427215576,2
8409,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O6,40,6.2626,6.640131950378418,2
8410,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O6,41,6.2626,6.640131950378418,2
8411,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O3,28,6.3502,6.630568027496338,2
8412,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O3,29,6.3502,6.630568027496338,2
8413,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O3,30,6.3502,6.630568027496338,2
8414,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O3,31,6.3502,6.630568027496338,2
8415,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O5,36,6.5428,6.65476131439209,2
8416,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O5,37,6.5428,6.654762268066406,2
8417,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O2,26,6.1511,6.63016414642334,2
8418,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O2,27,6.1511,6.63016414642334,2
8419,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O4,32,6.5272,6.644101142883301,2
8420,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O4,33,6.5272,6.644101142883301,2
8421,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O4,34,6.5272,6.644103050231934,2
8422,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O4,35,6.5272,6.644103050231934,2
8423,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O7,42,6.1399,6.644028663635254,2
8424,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O7,43,6.1399,6.644026756286621,2
8425,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O1,22,6.6404,6.643486499786377,2
8426,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O1,23,6.6404,6.643486499786377,2
8427,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O1,24,6.6404,6.643486499786377,2
8428,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O1,25,6.6404,6.643486499786377,2
8429,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O9,48,6.3765,6.638683319091797,2
8430,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O9,49,6.3765,6.638683319091797,2
8431,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O8,44,6.1143,6.61064338684082,2
8432,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O8,45,6.1143,6.6106438636779785,2
8433,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O8,46,6.1143,6.610642910003662,2
8434,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al6Ca5O14-dataset2-0107855,O8,47,6.1143,6.61064338684082,2
8435,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O6,54,6.1325,5.12900447845459,2
8436,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O6,55,6.1325,5.12900447845459,2
8437,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,36,6.1849,5.1030964851379395,2
8438,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,37,6.1849,5.103097438812256,2
8439,.\result_GPU\split_by_elements_numbers\1\trainloss0.48145709119641217_testmaeloss1.3781289712146476_modeldict.pth,Al2Ba1O4-dataset2-0108143,O3,38,6.1849,5.103096008300781,2
